YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LATITUDE,LONGITUDE,DEPTH,MAGNITUDE
1978,JAN,3,2,45,59,38.3,21.8,0,3.1
1978,JAN,4,16,46,53,38.8,25.5,0,3.3
1978,JAN,5,6,54,43,38.7,25.8,0,3.2
1978,JAN,8,21,27,56,38.3,21.8,0,3.1
1978,JAN,11,3,57,45,37.6,28.8,0,4.4
1978,JAN,11,5,8,9,40.9,22.9,0,4
1978,JAN,12,10,38,28,38,23,0,3.1
1978,JAN,12,20,8,37,35.9,22.4,0,4.4
1978,JAN,13,0,9,22,37.4,21,0,3.5
1978,JAN,13,11,28,38,36.7,22.7,0,3.3
1978,JAN,13,16,2,55,40.9,21.4,0,4
1978,JAN,14,0,30,11,35.1,23.2,0,3.7
1978,JAN,14,5,37,43,39.9,23.6,0,3.3
1978,JAN,14,20,30,17,37.4,21.3,0,3.2
1978,JAN,16,1,21,48,38.9,22.1,0,3.1
1978,JAN,16,1,23,42,38.9,22.1,0,3.1
1978,JAN,16,1,47,1,38.8,22,0,3.1
1978,JAN,17,4,5,53,34,26.3,0,4.3
1978,JAN,18,3,48,35,35.2,23.4,0,3.8
1978,JAN,18,5,30,9,38.9,22.1,0,3.1
1978,JAN,18,13,39,47,34.5,23,0,4.1
1978,JAN,19,12,8,17,38.9,27.9,0,4.1
1978,JAN,19,13,0,7,39.1,23.3,0,3.2
1978,JAN,26,2,35,7,38.2,23.2,0,3.1
1978,JAN,26,8,29,44,39.3,23.1,0,3.4
1978,JAN,28,3,22,32,39.3,23.1,0,3.5
1978,JAN,28,3,29,36,34.9,23.8,0,4.6
1978,JAN,28,15,52,36,39.3,23.2,0,3.3
1978,JAN,29,10,23,42,34.9,25.7,0,5.4
1978,JAN,31,4,36,27,39.3,23,0,3
1978,JAN,31,6,39,17,39.3,23,0,4.1
1978,JAN,31,11,49,30,39.5,20.7,0,3.8
1978,FEB,1,14,0,9,39.3,23,0,3
1978,FEB,2,11,11,40,39.8,21.5,0,4.1
1978,FEB,3,0,6,48,39.3,23.1,0,3
1978,FEB,4,8,28,57,39.3,23,0,3
1978,FEB,5,21,27,29,34.6,22.7,0,3.9
1978,FEB,6,0,12,55,37.9,23.3,0,3.6
1978,FEB,6,0,16,50,37.7,23.1,0,3
1978,FEB,7,2,18,42,37.7,23.1,0,3
1978,FEB,7,23,29,57,37.7,21.3,0,3.3
1978,FEB,8,9,3,40,39.2,22.9,0,3.4
1978,FEB,10,15,53,56,35.7,26.7,0,4
1978,FEB,10,20,49,41,38.3,22.2,0,3
1978,FEB,10,21,48,50,39.4,22.9,0,3.3
1978,FEB,12,11,57,5,38.3,22.1,0,3.2
1978,FEB,13,5,31,21,40.3,28.8,0,4.2
1978,FEB,13,8,28,28,37.4,23.4,0,3.1
1978,FEB,13,10,38,7,37.2,20.6,0,3.7
1978,FEB,15,4,18,6,37.6,22,0,3.1
1978,FEB,15,18,40,7,38.3,22.3,0,2.9
1978,FEB,15,19,8,19,38.4,22.4,0,2.9
1978,FEB,18,11,12,54,37.4,20.6,0,3.7
1978,FEB,18,22,27,0,38.4,21.8,0,3.1
1978,FEB,20,0,52,25,38.3,27.3,0,3.6
1978,FEB,21,9,42,26,38.7,23.3,0,3.2
1978,FEB,21,16,22,28,38.8,23.5,0,3
1978,FEB,24,13,46,36,35.2,22.9,0,4
1978,FEB,24,18,47,36,39.2,26.1,0,3.7
1978,FEB,28,0,43,5,36.8,27.4,0,4.1
1978,FEB,28,13,11,13,38.2,22.3,0,3.5
1978,MAR,1,22,51,7,36,27.1,100,4.3
1978,MAR,4,15,43,6,39.3,22.8,0,3.4
1978,MAR,5,4,36,57,38.3,21.8,0,3.6
1978,MAR,5,5,26,3,34.8,23.2,0,4
1978,MAR,5,10,5,52,35.8,22,0,4.1
1978,MAR,5,15,54,40,38,22,0,3.3
1978,MAR,5,23,29,20,37.4,21.4,0,3.8
1978,MAR,7,22,33,45,34.5,25.3,0,5.1
1978,MAR,7,22,59,57,34.3,25.3,0,4.5
1978,MAR,8,1,3,45,34.2,25.2,0,4.2
1978,MAR,8,1,38,28,36.9,23.2,0,3.1
1978,MAR,8,23,54,27,34.8,22.8,0,4.3
1978,MAR,10,0,23,8,35.1,23,0,4.1
1978,MAR,10,6,15,11,35.5,23.7,100,3.6
1978,MAR,11,12,42,30,38.3,23.1,0,3.3
1978,MAR,13,6,34,4,39.4,22,0,3.5
1978,MAR,13,13,6,40,37.8,26.9,0,4
1978,MAR,15,7,21,40,38.8,23.4,0,3.4
1978,MAR,16,5,51,52,36.6,21.5,0,4.6
1978,MAR,16,5,58,8,36.6,21.3,0,4.2
1978,MAR,17,16,15,9,38.8,23.1,0,3.3
1978,MAR,17,17,13,41.5,38.9,23.2,0,3
1978,MAR,17,20,3,10,38.8,24.5,0,3
1978,MAR,18,22,41,0,38.8,23,0,3.2
1978,MAR,19,5,55,1,38.2,21.4,0,3.7
1978,MAR,20,7,14,40,38.8,22.9,0,4.1
1978,MAR,22,10,40,58,39.5,26.1,0,3.7
1978,MAR,23,2,14,15,36.5,25.7,0,3.5
1978,MAR,23,5,56,25,36.4,25.6,100,4
1978,MAR,23,6,26,22,36.6,25.5,0,3.6
1978,MAR,23,11,43,0,36.5,25.7,0,3.5
1978,MAR,23,17,31,47,39.1,25.3,0,3.1
1978,MAR,24,4,38,10,38.4,22.1,0,3.4
1978,MAR,26,9,46,26,39.2,23.8,0,3
1978,MAR,27,11,36,27,36.3,25.4,0,3.9
1978,MAR,27,21,54,8,39.1,23.6,0,3.4
1978,MAR,29,12,14,43,38.3,21.1,0,3.4
1978,MAR,29,21,16,53,37.9,21.7,0,3.1
1978,MAR,30,18,18,23,38.2,20.9,0,3.3
1978,MAR,31,11,46,11,38.7,24.2,0,2.8
1978,APR,1,1,36,39,38,20,33,3.8
1978,APR,2,23,16,10,38.2,22,33,3
1978,APR,5,4,50,44,37.7,23,33,4
1978,APR,5,4,51,54,37.8,23,33,3.8
1978,APR,5,5,7,43,37.6,23.1,33,3.5
