1971,MAR,18,7,19,33,37.6,22.8,0,2.7
1971,MAR,18,13,20,9,39.9,21,0,3.6
1971,MAR,18,13,54,26,37.75,22.75,0,2.6
1971,MAR,18,14,21,34,37.4,22.9,0,2.7
1971,MAR,18,16,8,2,36.3,27,100,4
1971,MAR,22,15,41,21,39.4,24.3,0,3.3
1971,MAR,22,15,49,43,39.5,24.3,0,3.3
1971,MAR,22,15,50,44,39.5,24.3,0,3.9
1971,MAR,23,0,33,50,35.3,22.9,0,4
1971,MAR,24,0,58,29,37,20.8,0,3.5
1971,MAR,24,4,12,13,37,20.8,0,3.8
1971,MAR,24,5,11,11,38,20.3,0,4.6
1971,MAR,24,8,45,19,37.9,20.3,0,3.6
1971,MAR,24,21,50,4,37.9,20.3,0,3.8
1971,MAR,25,0,1,2,36.75,27,0,3.9
1971,MAR,25,0,38,32,36.7,27,0,3.9
1971,MAR,25,0,56,31,38,20.3,0,3.8
1971,MAR,25,15,26,28,34.3,23.9,0,4.2
1971,MAR,25,16,48,50,39,25.2,0,3.7
1971,MAR,25,19,22,55,39.1,22.1,0,3.1
1971,MAR,26,19,15,39,37.6,22.5,0,2.8
1971,MAR,27,12,13,6,39.4,22.8,0,2.9
1971,MAR,30,0,2,34,38.3,26.6,0,3.3
1971,MAR,30,0,30,9,38.7,20.4,0,4
1971,MAR,30,19,40,13,38.8,20.9,0,4.3
1971,APR,1,5,22,1,37,20.1,0,3.4
1971,APR,1,22,11,11,39.3,21.4,0,3.4
1971,APR,2,11,59,17,39,21.4,0,3.3
1971,APR,2,19,20,20,39.2,22.8,0,3.5
1971,APR,2,19,42,48,39.2,23.2,0,2.9
1971,APR,3,2,14,50,35.8,22.6,0,3.6
1971,APR,3,10,52,48,38.4,22.9,0,2.7
1971,APR,4,7,29,57,38.9,22.9,0,3.1
1971,APR,8,13,52,2,38.6,23,0,2.8
1971,APR,8,18,18,6,34.3,23.3,0,4.2
1971,APR,9,22,9,20,34.8,24.2,0,4.2
1971,APR,13,1,17,17,39.6,25.6,0,3.7
1971,APR,13,4,18,56,40.1,25.7,0,3.7
1971,APR,15,1,54,14,38.9,26.4,0,3.7
1971,APR,15,19,15,55,38.4,22.3,0,3.6
1971,APR,16,7,0,6,36.8,24.6,0,3.1
1971,APR,16,11,37,8,38.9,21.8,0,3
1971,APR,17,8,27,28,36.3,27.3,0,4.2
1971,APR,17,8,39,43,39.2,23.1,0,3.6
1971,APR,19,0,38,0,35.7,26.4,0,3.8
1971,APR,19,2,43,51,38.7,20.5,0,4.8
1971,APR,19,12,18,10,38.8,20.2,0,3.8
1971,APR,20,9,8,7,37.4,22.1,0,3.2
1971,APR,21,19,57,11,39.3,23.3,0,3.4
1971,APR,21,20,6,7,34.5,24,50,4.1
1971,APR,21,23,53,48,35.9,22.2,0,3.9
1971,APR,22,0,18,29,38.3,26.5,0,3.4
1971,APR,22,9,28,22,41.8,20.2,0,4.5
1971,APR,24,14,32,31,37.4,22.6,0,2.9
1971,APR,25,7,44,44,39.2,20.3,0,3.8
1971,APR,28,12,27,5,36.5,21,0,3.9
1971,APR,28,15,36,14,39.6,19.6,0,4.1
1971,APR,28,18,2,56,39.6,20.3,0,3.9
1971,APR,28,19,49,55,36.7,21.2,0,3.8
1971,APR,30,16,44,3,39.1,28.5,0,4.3
1971,MAY,1,13,45,21,40.9,28.1,0,4.9
1971,MAY,2,16,53,27,37,20.7,0,3.7
1971,MAY,4,16,2,42,38,26,0,3.6
1971,MAY,5,1,15,34,41.8,20.2,0,4.4
1971,MAY,7,1,39,59,38.4,22,0,3.2
1971,MAY,7,5,37,32,36.2,24.4,0,3.3
1971,MAY,7,8,51,56,36.1,27.1,0,4
1971,MAY,9,0,46,17,36.7,23,0,3.5
1971,MAY,9,10,38,12,38.7,21.3,0,3.6
1971,MAY,9,17,19,35,38.9,22,0,3.1
1971,MAY,10,5,35,30,38.4,19.4,0,3.9
1971,MAY,10,22,43,56,39.8,20.5,0,3.9
1971,MAY,12,17,53,26,36.8,27.5,0,3.8
1971,MAY,16,14,41,48,38.5,26.6,0,3.3
1971,MAY,16,22,6,5,39.7,20.6,0,3.5
1971,MAY,16,23,5,7,37.9,20.3,0,3.2
1971,MAY,17,2,52,7,34.3,22.7,0,3.8
1971,MAY,17,8,15,44,39.3,23,0,3.1
1971,MAY,17,18,16,58,34.8,22.9,0,3.9
1971,MAY,17,20,36,32,39.3,23.3,0,2.9
1971,MAY,18,22,49,51,37.8,28.2,0,3.6
1971,MAY,19,8,48,27,38.3,26,0,3.5
1971,MAY,21,18,10,57,36.3,21.1,0,3.9
1971,MAY,21,19,13,12,36.5,25.7,0,3.3
1971,MAY,23,14,3,14,40,28.7,0,4.1
1971,MAY,23,15,17,41,37.3,22,0,3
1971,MAY,25,18,46,45,36.4,27.3,0,3.7
1971,MAY,26,1,16,35,39,22,0,2.8
1971,MAY,26,7,9,18,37,22,0,3.7
1971,MAY,27,1,46,25,38.1,22.4,0,3
1971,MAY,27,20,29,17,38.2,20.2,0,3.8
1971,MAY,29,19,37,37,39.4,24.7,0,3.3
1971,JUN,2,22,6,3,38.7,23.7,0,3.1
1971,JUN,3,0,46,33,39.6,20.3,0,3.8
1971,JUN,5,7,16,28,37.3,20.7,0,3.7
1971,JUN,5,19,55,50,38.5,21.7,0,3.9
1971,JUN,5,20,44,48,38.5,25.7,0,3.1
1971,JUN,6,14,7,43,38.5,25.7,0,3.2
1971,JUN,7,8,25,50,39,22,0,3.2
1971,JUN,7,13,34,19,34.6,22.7,0,4.2
1971,JUN,10,21,39,22,37.9,20.3,0,4
1971,JUN,11,0,17,14,38.4,21.1,0,3.2
1971,JUN,11,8,33,42,40.2,20.7,0,3.6
1971,JUN,13,6,7,58,37.8,20.4,0,3.6
1971,JUN,16,9,27,19,37.5,21.9,0,3
1971,JUN,16,18,17,13,38,20.2,0,3.6
1971,JUN,16,23,14,6,38.4,22.9,0,2.8
1971,JUN,18,12,17,26,37.3,20.7,0,3.7
1971,JUN,18,18,49,14,39.4,22.9,0,3
1971,JUN,19,8,20,28,39.4,23.1,0,3.3
1971,JUN,20,2,4,3,39.1,22,0,3.7
1971,JUN,20,5,57,39,41.7,19.3,0,4.2
1971,JUN,20,20,31,49,35,22.1,0,3.1
1971,JUN,21,5,47,46,37.4,20.9,0,3.6
1971,JUN,21,17,7,1,38.9,23.6,0,3.1
1971,JUN,22,10,11,24,36.75,25,0,3.1
1971,JUN,23,6,51,25,38.4,22.4,0,3
1971,JUN,23,10,35,14,39.8,24.1,0,3.1
1971,JUN,24,0,53,18,38.9,22.3,0,3
1971,JUN,24,5,58,29,35.1,27.9,0,4.3
1971,JUL,1,7,10,47,38.5,23.1,0,2.7
1971,JUL,2,12,12,33,36.4,26.8,0,3.6
1971,JUL,3,4,5,58,35.5,27.7,0,4.5
1971,JUL,5,19,56,45,38.7,25.9,0,3.6
1971,JUL,5,20,31,59,39.7,20.1,0,3.5
1971,JUL,6,5,4,22,36.8,26.8,0,3.5
1971,JUL,7,6,52,30,38.5,26.1,0,3.3
1971,JUL,7,23,21,41,36.4,22.1,0,3.2
1971,JUL,12,11,51,14,39.7,20.4,0,3.7
1971,JUL,13,21,43,8,37.7,22.6,0,2.9
1971,JUL,14,22,56,23,38.1,20.7,0,3.7
1971,JUL,16,5,50,21,35.2,22.9,0,4.2
1971,JUL,16,7,18,51,38.6,24.2,0,3.5
1971,JUL,18,5,21,42,38.7,20.1,0,3.6
1971,JUL,18,23,51,11,37.3,20.6,0,3.9
1971,AUG,1,3,31,50,35.9,23.4,0,3.5
1971,AUG,1,20,45,45,39.4,24.1,0,2.4
1971,AUG,2,19,22,15,36.4,21.6,0,4.1
1971,AUG,4,1,14,10,40,25.7,0,3.1
1971,AUG,4,1,48,13,39.6,20.6,0,3.7
1971,AUG,5,22,40,7,38,22,0,2.5
1971,AUG,7,17,54,46,37.7,23.2,0,2.7
1971,AUG,8,19,39,25,38.6,21.5,0,3.7
1971,AUG,9,5,43,41,37.4,19.7,0,4
1971,AUG,11,5,37,29,36.9,23.9,0,4.3
1971,AUG,11,19,42,20,38.6,21.6,0,3.2
1971,AUG,12,19,40,20,38.7,21.5,0,3.3
1971,AUG,13,20,35,27,37.8,26,0,3.2
1971,AUG,15,2,50,37,37,21.4,0,3.4
1971,AUG,15,14,26,29,38.8,27.5,0,3.6
1971,AUG,17,22,36,16,37.3,22.1,0,2.7
1971,AUG,19,0,7,28,38.3,22.6,0,2.9
1971,AUG,20,16,49,9,39.2,21.3,0,3
1971,AUG,22,14,16,20,36.5,21.6,0,3.5
1971,AUG,23,14,41,41,35.6,27.5,0,4.1
1971,AUG,24,19,55,38,40.3,23.8,0,2.9
1971,AUG,26,21,35,33,38.1,20.5,0,3.8
1971,AUG,28,2,46,40,36.7,24.2,0,3.1
1971,AUG,28,12,17,2,35.7,27.3,0,4
1971,AUG,28,12,21,39,37.2,26.7,0,3.6
1971,AUG,28,22,21,11,36.7,24.3,0,3.2
1971,AUG,28,23,22,44,36.7,24.2,0,3.1
1971,AUG,29,4,52,57,36.7,24.1,0,3.1
1971,AUG,29,22,45,16,36,23.3,0,3.5
1971,AUG,31,17,9,15,35.1,23.1,0,3.7
1971,SEP,1,15,33,33,35.9,23.3,0,3.5
1971,SEP,5,22,8,40,40.1,25.9,0,3.8
1971,SEP,5,22,15,34,36.2,21.8,0,3.6
1971,SEP,6,7,29,47,39.3,23.9,0,3
1971,SEP,6,23,24,56,35.7,23.4,0,3.5
1971,SEP,7,2,43,1,37.5,21.25,0,3.6
1971,SEP,8,19,56,6,38.1,22.4,0,3.4
1971,SEP,9,6,51,9,38,20.2,0,4.1
1971,SEP,10,16,27,16,37.7,21.6,0,3.2
1971,SEP,11,2,3,11,38.8,22.2,0,4
1971,SEP,12,22,29,34,38.7,24.2,0,3.4
1971,SEP,14,3,14,3,38.4,21.3,0,3.5
1971,SEP,16,17,56,26,38.3,22.1,0,3.2
1971,SEP,19,7,32,5,38.1,20.7,0,3.6
1971,SEP,21,3,57,5,36.2,21,0,3.7
1971,SEP,21,5,18,43,37.6,21,0,3.2
1971,SEP,22,0,34,50,39.3,23.7,0,2.9
1971,SEP,22,9,52,49,37.4,21,0,3.6
1971,SEP,23,1,28,11,36.3,23.6,0,3.3
1971,SEP,25,5,41,21,37,22.7,0,2.9
1971,SEP,25,6,15,4,37,22.8,0,2.9
1971,SEP,25,12,48,57,37,23,0,3.8
1971,SEP,25,20,20,5,37.1,23,0,2.8
1971,SEP,25,20,48,38,36.7,23.4,0,3
1971,SEP,25,20,56,47,38.3,22.5,0,2.8
1971,SEP,26,5,44,22,37.5,21.7,0,4.2
1971,SEP,26,11,5,25,36.8,22.6,0,3.1
1971,SEP,26,15,47,18,36.8,23.8,0,3.2
1971,SEP,26,18,24,34,38.7,24,0,3.6
1971,SEP,26,21,42,3,38.6,23,0,2.8
1971,SEP,27,14,7,23,39.2,23.7,0,3.1
1971,SEP,29,21,2,30,37.2,23.2,0,4.4
1971,SEP,29,22,34,34,37.2,23.2,0,2.9
1971,SEP,30,14,37,52,37.3,23.3,0,3.4
1971,OCT,1,2,20,48,39,21.5,0,3.4
1971,OCT,1,11,2,44,39.2,23.6,0,3.3
1971,OCT,2,9,41,47,39.9,24.5,0,3.5
1971,OCT,3,17,53,45,37.4,22.1,0,3.1
1971,OCT,3,23,19,41,34.4,26.3,0,4.2
1971,OCT,4,16,35,11,34.4,26.4,0,4.4
1971,OCT,6,10,10,54,39.6,20.6,0,3.5
1971,OCT,6,23,16,5,38.1,27.1,0,4
1971,OCT,10,10,22,12,37.6,19.6,0,3.6
1971,OCT,10,16,9,48,39.4,23.9,0,3.5
1971,OCT,10,18,38,37,37.6,21.3,100,4
1971,OCT,11,18,25,59,40.1,26,0,3.5
1971,OCT,12,7,52,1,37.1,28.9,0,3.8
1971,OCT,12,21,20,36,38.8,20.3,0,4
1971,OCT,13,3,26,26,34.3,26.1,0,4.8
1971,OCT,14,11,22,39,38.8,21.1,0,3.5
1971,OCT,14,23,33,13,38.2,22.8,0,3.2
1971,OCT,15,8,18,38,34.6,25.5,0,4.2
1971,OCT,15,12,36,11,38.6,21.9,0,3.2
1971,OCT,16,7,12,15,35.5,20.9,0,4.1
1971,OCT,16,9,45,37,36.7,28.4,50,4.4
1971,OCT,17,0,54,15,35.2,26.7,0,4
1971,OCT,18,19,6,22,36.2,21.6,0,3.6
1971,OCT,18,20,18,45,40.2,25.5,0,3.6
1971,OCT,19,20,48,21,36.9,22.8,0,3
1971,OCT,21,14,0,6,38.7,23.3,0,2.7
1971,OCT,21,22,50,39,35,24,0,4
1971,OCT,22,21,4,53,38.7,23.8,0,4
1971,OCT,22,21,32,35,38.6,23.6,0,2.8
1971,OCT,23,16,32,14,37.5,21,0,3.5
1971,OCT,24,11,14,46,38.7,23.6,0,3.1
1971,OCT,24,11,27,36,36.4,26,50,3.5
1971,OCT,24,11,46,46,37.9,23,0,2.7
1971,OCT,24,11,48,9,37.7,23,0,2.7
1971,OCT,24,17,19,28,38.7,23.6,0,3.8
1971,OCT,24,19,38,32,38.7,23.6,0,3.1
1971,OCT,25,14,10,7,38.7,20.3,0,3.8
1971,OCT,26,21,46,29,36.9,23.6,0,3
