YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LATITUDE,LONGITUDE,DEPTH,MAGNITUDE
2017,JAN,1,0,4,9,38.3562,22.257,6,2.9
2017,JAN,1,0,13,2,39.5295,26.074,11,2.3
2017,JAN,1,0,20,37,38.4015,21.7708,10,1.8
2017,JAN,1,0,28,55,38.4213,20.4118,14,1.5
2017,JAN,1,0,51,24,38.4532,23.4457,13,1.6
2017,JAN,1,2,24,37,34.873,24.7553,23,2.4
2017,JAN,1,4,27,54,38.4567,20.5617,5,1.6
2017,JAN,1,5,27,3,37.1333,20.9278,5,3.5
2017,JAN,1,6,12,11,37.4733,20.5565,12,1.9
2017,JAN,1,6,24,42,38.1145,23.5305,11,1.3
2017,JAN,1,6,47,9,36.3957,27.8002,62,2.9
2017,JAN,1,10,23,29,39.4958,26.0757,18,2.1
2017,JAN,1,11,2,14,38.1845,20.5412,20,1
2017,JAN,1,11,8,3,38.0423,22.8278,9,1.3
2017,JAN,1,11,33,25,38.478,23.4285,11,1.9
2017,JAN,1,12,10,20,40.5168,21.376,19,2.4
2017,JAN,1,12,12,26,38.4607,23.4625,9,1.8
2017,JAN,1,12,59,59,38.037,22.8228,12,2
2017,JAN,1,13,4,1,34.8948,27.0798,7,4.4
2017,JAN,1,13,30,26,35.0673,26.9332,10,2.9
2017,JAN,1,13,47,8,39.5785,23.3967,13,2.7
2017,JAN,1,13,57,59,38.342,22.092,10,1.9
2017,JAN,1,14,15,52,39.9532,23.9745,6,1.6
2017,JAN,1,14,51,17,37.1057,21.4205,9,2.1
2017,JAN,1,15,7,31,38.5012,23.5068,10,1.3
2017,JAN,1,17,4,42,38.0913,22.2987,5,0.5
2017,JAN,1,17,7,4,38.476,20.5608,7,1.7
2017,JAN,1,17,10,5,38.0783,22.3247,5,1
2017,JAN,1,17,24,19,38.099,20.4065,5,2.3
2017,JAN,1,18,32,54,38.8437,20.887,5,1.2
2017,JAN,1,19,13,2,37.761,23.5538,8,1.3
2017,JAN,1,19,51,20,37.5568,21.6015,14,1
2017,JAN,1,19,52,34,37.4468,20.5252,10,1.9
2017,JAN,1,19,55,48,38.3023,22.3212,13,2
2017,JAN,1,20,9,25,37.452,20.5338,13,1.8
2017,JAN,1,20,22,11,37.7877,23.5818,9,1.4
2017,JAN,1,20,26,37,37.5552,21.644,11,1.5
2017,JAN,1,20,35,38,37.5415,21.6485,12,1.6
2017,JAN,1,21,17,55,37.7632,23.6112,35,1.3
2017,JAN,1,21,38,29,40.7088,23.457,13,1
2017,JAN,1,21,39,12,38.5127,25.5468,10,1.7
2017,JAN,1,21,40,11,37.554,21.6838,17,1.1
2017,JAN,1,21,57,2,38.3655,21.9827,11,1.7
2017,JAN,1,22,29,58,36.6462,26.8543,27,2.7
2017,JAN,1,23,1,40,37.4373,20.5735,7,1.8
2017,JAN,1,23,10,13,38.8038,19.8472,14,1.7
2017,JAN,1,23,22,18,40.9575,22.7722,6,2.1
2017,JAN,2,0,1,52,38.4557,23.4552,14,1.1
2017,JAN,2,0,7,54,38.4845,20.5382,6,1.1
2017,JAN,2,0,31,56,38.9058,23.8663,14,2.2
2017,JAN,2,1,1,45,38.3742,21.8105,10,1.4
2017,JAN,2,1,7,39,38.247,20.3382,17,1.3
2017,JAN,2,1,16,54,37.9747,20.9615,11,3.3
2017,JAN,2,1,25,50,39.416,22.7745,24,2.2
2017,JAN,2,1,27,25,38.8478,26.7473,27,2.5
2017,JAN,2,1,46,50,37.7812,23.6142,19,1.1
2017,JAN,2,1,50,58,39.5025,26.0898,17,3.1
2017,JAN,2,2,40,35,37.439,20.4917,7,2
2017,JAN,2,2,52,24,38.3225,20.4492,10,1.9
2017,JAN,2,2,57,11,40.5932,23.4603,10,1.1
2017,JAN,2,3,43,10,38.8445,20.8538,13,1.2
2017,JAN,2,4,8,50,38.3135,21.7702,12,1.1
2017,JAN,2,4,15,59,38.0302,22.8178,10,1.6
2017,JAN,2,4,40,51,37.3995,20.5188,8,1.9
2017,JAN,2,6,53,3,37.4573,20.5488,10,1.9
2017,JAN,2,7,58,55,37.5745,23.5632,12,2.1
2017,JAN,2,8,7,47,37.4662,20.484,8,2
2017,JAN,2,8,57,52,39.266,19.831,16,2.3
2017,JAN,2,11,37,50,38.5998,21.5262,12,1.5
2017,JAN,2,11,45,11,38.731,20.6712,11,1.9
2017,JAN,2,12,36,59,37.7265,21.3867,23,2.4
2017,JAN,2,13,5,35,39.4953,20.379,10,1.9
2017,JAN,2,13,50,48,36.1183,21.9613,10,3.3
2017,JAN,2,14,23,54,34.7305,27.2682,7,3
2017,JAN,2,14,30,39,39.5485,26.0682,8,2.7
2017,JAN,2,15,48,16,38.2357,20.3252,10,1.2
2017,JAN,2,16,12,32,37.784,21.3028,22,2
2017,JAN,2,16,42,50,39.6105,23.3543,11,1.5
2017,JAN,2,16,46,58,37.8622,21.404,26,1.4
2017,JAN,2,18,5,26,37.434,20.5235,10,2
2017,JAN,2,18,43,54,38.763,20.617,13,1.8
2017,JAN,2,19,42,6,37.5735,23.5477,12,1.6
2017,JAN,2,20,46,12,38.8118,26.6405,12,1.9
2017,JAN,2,21,12,50,39.5408,26.0602,12,2
2017,JAN,2,21,32,3,38.4547,23.4525,11,2.3
2017,JAN,2,22,41,21,38.7057,20.6018,11,1
2017,JAN,2,22,54,13,37.789,20.4897,22,1.6
2017,JAN,2,23,20,28,38.2465,20.4035,13,1.4
2017,JAN,2,23,30,48,37.4645,20.5653,11,1.6
2017,JAN,2,23,45,40,37.8812,21.3195,15,1.8
2017,JAN,3,0,20,13,40.5933,23.4463,12,0.9
2017,JAN,3,0,58,25,37.4642,20.4888,10,1.3
2017,JAN,3,2,38,53,38.6725,20.6115,11,1.1
2017,JAN,3,2,47,57,38.8587,21.875,67,2.4
2017,JAN,3,3,17,39,37.8533,22.9438,14,2.2
2017,JAN,3,3,33,39,38.9095,21.134,26,1.5
2017,JAN,3,3,39,59,37.4958,20.5395,24,2
2017,JAN,3,4,59,54,38.2175,23.0575,16,2
2017,JAN,3,6,4,9,40.3897,21.0785,10,1.8
2017,JAN,3,6,15,37,35.011,27.0382,8,2.6
2017,JAN,3,6,20,54,37.577,20.5512,12,1.5
2017,JAN,3,9,22,31,38.3053,21.7895,16,1.5
2017,JAN,3,9,30,8,37.8687,20.4607,15,1.4
2017,JAN,3,10,21,7,39.7792,20.7093,12,1.7
2017,JAN,3,10,30,2,38.45,21.6228,13,1.2
2017,JAN,3,12,12,52,40.9093,22.7185,14,1.2
2017,JAN,3,13,24,59,37.5228,20.6218,12,2
2017,JAN,3,16,10,32,38.6868,20.5957,11,1.5
2017,JAN,3,16,13,42,34.9892,23.1235,15,2.7
2017,JAN,3,16,41,48,37.4658,20.5145,14,2.1
2017,JAN,3,16,58,2,38.4617,23.4625,12,2.3
2017,JAN,3,19,6,20,39.7385,20.6717,14,2
2017,JAN,3,19,12,5,40.9772,24.7225,15,1
2017,JAN,3,19,32,24,39.4083,24.0953,16,1.8
2017,JAN,3,20,34,27,40.9183,24.7177,13,2
2017,JAN,3,20,59,42,40.9318,24.717,11,1.6
2017,JAN,3,22,9,35,34.91,27.064,6,2.6
2017,JAN,3,22,16,33,38.485,23.4467,14,2.5
2017,JAN,3,22,55,19,40.153,23.9315,11,1.6
2017,JAN,3,23,2,29,40.4535,21.5197,21,2.7
2017,JAN,3,23,13,51,40.9273,24.7233,9,1.8
2017,JAN,4,0,8,38,36.3628,29.2442,20,3.2
2017,JAN,4,0,46,54,40.3945,20.8663,13,1.8
2017,JAN,4,0,51,8,38.3048,21.7798,10,2.5
2017,JAN,4,1,1,48,40.9622,24.7285,10,1.2
2017,JAN,4,1,2,18,40.9777,24.7225,11,1.3
2017,JAN,4,1,7,1,39.3032,19.7925,26,1.7
2017,JAN,4,1,14,21,38.3082,21.7732,11,1.2
2017,JAN,4,1,35,7,36.2235,29.3293,11,3.2
2017,JAN,4,3,32,29,39.2758,22.7768,7,2.6
2017,JAN,4,4,26,53,38.136,22.6788,15,1.9
2017,JAN,4,4,34,22,42.1607,25.2922,5,2.5
2017,JAN,4,5,27,51,40.959,22.743,11,1.4
2017,JAN,4,7,26,31,35.0882,26.1748,18,3.7
2017,JAN,4,7,35,18,38.909,23.9003,14,2.1
2017,JAN,4,8,19,16,37.5512,21.6407,11,2.2
2017,JAN,4,9,11,4,38.3065,21.7713,10,1.9
2017,JAN,4,11,19,43,37.4552,20.5043,16,3
2017,JAN,4,11,51,38,37.395,20.577,14,2.2
2017,JAN,4,12,10,50,37.4925,20.5765,18,2.1
2017,JAN,4,14,1,31,36.5305,22.7662,6,2.2
2017,JAN,4,20,19,13,39.9737,20.5568,7,1.7
2017,JAN,4,21,3,14,35.6415,23.4482,5,2.8
2017,JAN,4,21,14,21,40.8235,21.735,14,1.2
2017,JAN,4,21,28,24,37.7642,23.9138,10,1.3
2017,JAN,4,21,33,40,35.3322,26.7503,17,3.3
2017,JAN,4,21,52,15,38.3998,20.4625,26,1.4
2017,JAN,4,22,6,53,36.9638,26.4872,26,2.7
2017,JAN,4,22,47,5,36.8902,21.5637,26,2.5
2017,JAN,4,23,46,15,34.5392,23.766,18,3
2017,JAN,4,23,59,47,40.3982,20.9557,12,1.8
2017,JAN,5,0,21,5,37.5178,20.5782,15,2.2
2017,JAN,5,0,48,34,41.3393,23.455,18,0.9
2017,JAN,5,2,14,27,37.6913,21.0873,13,1.6
2017,JAN,5,2,47,10,36.989,23.087,11,1.6
2017,JAN,5,4,3,31,37.7038,22.1707,15,2.3
2017,JAN,5,6,3,2,38.3205,21.7405,4,2.6
2017,JAN,5,7,24,9,40.259,26.0885,15,2.6
2017,JAN,5,7,24,35,38.4005,20.4538,16,2.2
