YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LATITUDE,LONGITUDE,DEPTH,MAGNITUDE
1982,JAN,1,0,44,1,38.8,25.1,0,3.4
1982,JAN,1,3,8,17,38.7,22.4,0,3.3
1982,JAN,1,4,5,20,38.6,22.4,0,3
1982,JAN,2,19,2,12,38.8,25.1,0,3.5
1982,JAN,3,19,35,11,38.8,24.9,0,3.6
1982,JAN,3,19,49,22,38.8,24.9,0,3.3
1982,JAN,3,23,29,48,38.6,20.7,0,3.4
1982,JAN,4,4,1,26,38.9,25,0,3.2
1982,JAN,4,7,30,8,38.9,24.8,0,3.2
1982,JAN,4,9,56,37,38.9,24.8,0,3.7
1982,JAN,4,10,36,49,38.9,24.9,0,3.2
1982,JAN,4,11,21,40,39,25,0,3.2
1982,JAN,4,17,52,49,38.9,24.9,0,3.3
1982,JAN,5,0,21,10,38.8,24.9,0,4.1
1982,JAN,5,0,30,33,38.9,24.9,0,4.4
1982,JAN,5,8,29,27,38.9,24.9,0,3.7
1982,JAN,5,21,39,25,38.9,24.9,0,3.2
1982,JAN,6,0,30,51,38.9,24.8,0,3.5
1982,JAN,6,2,7,55,40.1,27.8,0,4
1982,JAN,6,5,56,19,38.8,24.5,0,3.2
1982,JAN,6,10,31,41,38.9,24.8,0,3.2
1982,JAN,6,16,44,53,38.8,20.8,0,3.5
1982,JAN,6,19,57,18,36.9,26.7,0,3.6
1982,JAN,7,0,39,19,38.8,24.9,0,3.8
1982,JAN,7,18,32,41,39.6,20.4,0,3.8
1982,JAN,7,18,59,39,38.7,24.8,0,3.1
1982,JAN,8,9,41,20,38.9,25,0,3.2
1982,JAN,8,10,22,6,40.1,24.6,0,3.4
1982,JAN,8,14,59,25,39,24.8,0,3.2
1982,JAN,8,22,20,18,38.9,24.7,0,4.1
1982,JAN,9,7,59,41,38.5,21.9,0,4
1982,JAN,9,8,16,31,38.5,21.9,0,4.2
1982,JAN,9,8,22,1,38.5,21.9,0,3
1982,JAN,9,18,46,55,38,28.8,0,4.3
1982,JAN,9,19,50,58,38.5,22,0,3
1982,JAN,10,1,32,51,36.5,25.5,0,3.3
1982,JAN,10,22,11,30,39.5,25,0,3.3
1982,JAN,10,23,0,5,38.9,24.9,0,3.5
1982,JAN,11,1,12,42,38.2,23.3,0,3.3
1982,JAN,12,3,8,37,39.3,25.4,0,3.7
1982,JAN,12,8,32,41,38.4,23.2,0,2.9
1982,JAN,12,16,42,0,39.3,25.2,0,3.2
1982,JAN,12,17,34,5,39,24.9,0,3.2
1982,JAN,13,4,8,57,39.1,24.8,0,3.7
1982,JAN,13,10,8,50,39.5,25.5,0,3.3
1982,JAN,13,21,23,39,39,24.9,0,3.4
1982,JAN,14,14,17,37,39.1,24.6,0,3.2
1982,JAN,15,19,11,9,39.5,25.5,0,3.9
1982,JAN,16,8,53,43,35.3,23.6,0,3.6
1982,JAN,16,20,30,52,39.3,23,0,3
1982,JAN,16,22,42,38,38.4,21.8,0,3.1
1982,JAN,17,1,1,57,37.9,19.9,0,3.8
1982,JAN,17,2,18,19,39,24.7,0,4
1982,JAN,17,4,26,5,35.4,23.4,0,3.7
1982,JAN,17,8,5,5,39.1,25.1,0,3.6
1982,JAN,17,17,17,58,39,24.8,0,3.3
1982,JAN,17,18,39,54,37.5,20.3,0,3.8
1982,JAN,17,19,54,55,38.3,23.1,0,3.1
1982,JAN,17,19,59,8,38.2,23.2,0,3.5
1982,JAN,17,20,16,20,38.2,23.1,0,3.1
1982,JAN,18,19,27,23,39.9,24.5,0,6.4
1982,JAN,18,19,31,14,39.8,24.2,0,5.2
1982,JAN,18,19,41,5,39.7,24.4,0,3.7
1982,JAN,18,19,46,32,39.8,24.5,0,4
1982,JAN,18,19,52,39,39.7,24.4,0,3.5
1982,JAN,18,19,55,1,39.6,24.4,0,3.6
1982,JAN,18,19,58,38,39.8,24.3,0,3.6
1982,JAN,18,20,0,4,39.7,24.3,0,4.8
1982,JAN,18,20,0,52,39.8,24.3,0,4.9
1982,JAN,18,20,8,13,39.7,24.6,0,3.9
1982,JAN,18,20,11,33,39.7,24.3,0,3.4
1982,JAN,18,20,14,49,39.8,24.4,0,3.6
1982,JAN,18,20,24,13,39.7,24.4,0,3.6
1982,JAN,18,20,31,59,39.8,24.3,0,4.4
1982,JAN,18,20,38,19,39.7,24.3,0,3.4
1982,JAN,18,20,40,7,39.8,24.5,0,3.2
1982,JAN,18,20,42,38,39.6,24.3,0,3.6
1982,JAN,18,20,47,17,39.8,24.3,0,3.4
1982,JAN,18,20,49,4,39.8,24.3,0,3.4
1982,JAN,18,20,52,24,39.7,24.3,0,4.2
1982,JAN,18,20,56,16,39.8,24.3,0,3.4
1982,JAN,18,20,57,34,39.9,24.4,0,3.4
1982,JAN,18,21,6,8,39.8,24.3,0,3.4
1982,JAN,18,21,7,36,39.7,24.4,0,3.5
1982,JAN,18,21,17,41,39.7,24.4,0,3.3
1982,JAN,18,21,26,9,39.7,24.2,0,3.7
1982,JAN,18,21,32,36,39.7,24.3,0,3.7
1982,JAN,18,21,41,40,39.7,24.3,0,3.8
1982,JAN,18,21,47,47,39.7,24.4,0,3.3
1982,JAN,18,22,5,24,39.7,24.4,0,3.3
1982,JAN,18,22,25,47,39.8,24.4,0,3.4
1982,JAN,18,22,47,8,39.7,24.5,0,3.3
1982,JAN,18,22,54,26,39.7,24.4,0,3.4
1982,JAN,18,23,4,38,39.6,24.3,0,3.4
1982,JAN,18,23,15,8,39.7,24.3,0,3.3
1982,JAN,18,23,21,48,39.8,24.3,0,3.4
1982,JAN,18,23,32,34,39.6,24.3,0,3.5
1982,JAN,18,23,40,36,39.7,24.4,0,4.3
1982,JAN,18,23,44,53,39.8,24.4,0,3.3
1982,JAN,18,23,49,30,39.7,24.2,0,3.3
1982,JAN,19,0,0,35,40,24.3,0,3.5
1982,JAN,19,0,7,55,39.9,24.5,0,3.5
1982,JAN,19,1,10,50,39.8,24.4,0,3.5
1982,JAN,19,1,12,13,40,24.5,0,3.6
1982,JAN,19,1,51,5,39.9,24.3,0,3.8
1982,JAN,19,2,40,58,39.8,24.2,0,3.3
1982,JAN,19,2,47,58,39.8,24.2,0,3.6
1982,JAN,19,2,50,55,40,24.4,0,3.7
1982,JAN,19,3,6,27,39.9,24.4,0,3.5
1982,JAN,19,3,48,20,40.1,24.5,0,3.6
1982,JAN,19,6,27,30,40,24.4,0,3.7
1982,JAN,19,6,39,44,39.8,24.3,0,3.7
1982,JAN,19,7,36,23,39.8,24.3,0,3.6
1982,JAN,19,8,2,4,40,24.6,0,3.4
1982,JAN,19,8,52,13,39.9,24.3,0,3.4
1982,JAN,19,9,31,56,39.9,24.4,0,3.3
1982,JAN,19,9,42,51,39.8,24.3,0,3.7
1982,JAN,19,11,38,22,39.2,24.8,0,3.3
1982,JAN,19,12,9,26,39.9,24.5,0,3.8
1982,JAN,19,12,14,25,39.9,24.4,0,3.5
1982,JAN,19,12,18,15,39.9,24.4,0,4.8
1982,JAN,19,12,23,10,39.9,24.4,0,3.5
1982,JAN,19,12,38,37,39.8,24.4,0,3.2
1982,JAN,19,12,46,13,39.8,24.4,0,3.5
1982,JAN,19,12,49,59,39.7,24.5,0,3.4
1982,JAN,19,13,18,21,39.9,24.3,0,3.5
1982,JAN,19,13,40,52,40,24.6,0,3.4
1982,JAN,19,14,21,31,39.4,23.3,0,3.1
1982,JAN,19,14,27,10,40,24.5,0,3.4
1982,JAN,19,14,54,44,39.8,24.5,0,4
1982,JAN,19,15,45,58,40,24.4,0,3.4
1982,JAN,19,16,17,53,39.7,23.7,0,4.4
1982,JAN,19,16,45,33,39.8,23.6,0,3.3
1982,JAN,19,17,35,32,39.9,24.4,0,3.6
1982,JAN,19,17,42,1,39.9,24.4,0,3.5
1982,JAN,19,18,15,50,40.1,24.2,0,3.2
1982,JAN,19,18,22,42,39.6,23.7,0,3.5
1982,JAN,19,19,36,27,40,24.5,0,3.2
1982,JAN,19,20,3,38,40.1,23.7,0,3.4
1982,JAN,19,20,9,7,40,24.4,0,3.2
1982,JAN,19,20,52,35,40,24.7,0,3.6
1982,JAN,19,22,26,34,39.7,25.7,0,3.3
1982,JAN,19,22,41,41,40,24.5,0,3.2
1982,JAN,19,23,11,31,40.2,24.5,0,3.3
1982,JAN,20,0,42,3,40,24.5,0,3.3
1982,JAN,20,0,56,5,39.9,24.3,0,3.2
1982,JAN,20,1,4,35,39.5,25.4,0,3.3
1982,JAN,20,2,47,17,40,24.5,0,3.5
1982,JAN,20,6,15,5,39.9,24.5,0,3.6
1982,JAN,20,7,4,6,39.8,24.3,0,3.5
1982,JAN,20,15,34,24,39.8,24.3,0,3.5
1982,JAN,20,15,37,18,39.8,24.3,0,3.4
1982,JAN,20,17,4,29,39.5,24.3,0,3.8
1982,JAN,20,19,8,9,39.4,23,0,3.2
1982,JAN,20,20,59,29,39.8,24.2,0,3.3
1982,JAN,20,21,59,10,39.9,24.5,0,3.4
1982,JAN,20,22,40,52,39.1,24.8,0,3.2
1982,JAN,21,3,6,56,39.9,24.4,0,3.2
1982,JAN,21,5,29,30,39.9,24.5,0,3.4
1982,JAN,21,8,5,30,39.5,25.2,0,3.3
1982,JAN,21,12,38,2,39.7,24.5,0,3.2
1982,JAN,21,12,47,1,40,24.4,0,3.5
1982,JAN,21,15,45,16,39.9,24.4,0,3.5
1982,JAN,21,21,17,2,39.9,24.3,0,3.9
1982,JAN,21,21,21,30,39.8,24.3,0,3.6
1982,JAN,22,1,51,31,39.8,24.5,0,3.2
1982,JAN,22,5,53,24,39.8,24.3,0,3.6
1982,JAN,22,9,12,1,38.6,24.9,0,2.9
1982,JAN,23,0,3,10,39.9,24.7,0,3.2
1982,JAN,23,3,13,44,39.6,23.7,0,3.2
1982,JAN,23,3,29,54,38.5,25,0,3.2
1982,JAN,23,6,0,0,38.2,23,0,3.1
1982,JAN,23,9,40,29,39.9,24.8,0,3.2
1982,JAN,23,16,14,3,38.9,24.8,0,3.4
1982,JAN,23,18,27,5,39.9,24.6,0,3.2
1982,JAN,23,21,58,18,39.9,24.4,0,3.4
1982,JAN,23,22,58,8,39.9,24.5,0,4.3
1982,JAN,24,4,21,17,39.8,24.3,0,3.5
1982,JAN,24,5,37,6,36.7,27.2,100,3.7
1982,JAN,24,13,22,25,39.6,23.7,0,3.2
1982,JAN,25,3,4,30,39.8,23.7,0,3.2
1982,JAN,25,6,21,45,39.8,24.3,0,3.3
1982,JAN,25,7,4,44,39.7,23.8,0,3.2
1982,JAN,25,7,42,5,39.8,24.2,0,3.4
1982,JAN,25,12,18,46,35.8,21.4,0,3.9
1982,JAN,25,12,21,50,36,21.6,0,4
1982,JAN,25,17,8,6,39.8,24.3,0,3.3
1982,JAN,26,14,5,14,39.7,23.8,0,3.3
1982,JAN,26,21,56,9,39.8,24.1,0,3.2
1982,JAN,26,22,40,54,39.8,24.3,0,3.2
1982,JAN,27,4,17,7,38.6,24.8,0,2.9
1982,JAN,27,9,21,36,39.9,24.5,0,3.5
1982,JAN,27,17,25,32,39,24.8,0,3.2
1982,JAN,27,19,22,57,38.2,23.1,0,2.9
1982,JAN,28,11,16,55,39.2,22.7,0,3.5
1982,JAN,29,2,42,8,38.9,24.8,0,3.6
1982,JAN,29,2,44,7,38.9,24.9,0,3.4
1982,JAN,29,15,0,42,38.3,22.2,0,3
1982,JAN,29,21,12,39,39.3,25.4,0,3.3
1982,JAN,29,22,54,41,39.2,25.2,0,3.2
1982,JAN,30,3,29,4,36.8,26.7,0,3.5
1982,JAN,30,14,36,36,38.3,20.6,0,3.6
1982,JAN,30,21,17,4,39.8,23.9,0,3.2
1982,JAN,31,1,35,18,38.8,24.3,0,3.1
1982,JAN,31,2,44,32,38.6,24.4,0,2.9
1982,JAN,31,3,28,47,38.7,24.4,0,2.9
1982,JAN,31,12,16,43,38.5,23.6,0,2.9
1982,JAN,31,12,49,10,38.1,21.9,0,3.7
1982,JAN,31,14,29,39,39.9,24.5,0,3.3
1982,FEB,1,4,4,20,39.8,24.2,0,3.3
1982,FEB,1,8,32,7,39.8,24.3,0,3.5
1982,FEB,1,12,12,1,39.9,24.3,0,3.5
1982,FEB,1,15,54,36,38.9,23.4,0,3
1982,FEB,1,23,7,4,37.8,20.2,0,3.8
1982,FEB,1,23,55,25,40,24.1,0,3.4
1982,FEB,2,0,42,44,39.5,25.5,0,3.4
1982,FEB,2,3,35,6,38.4,23.4,0,2.8
1982,FEB,2,10,5,43,37.5,23.1,0,2.7
1982,FEB,2,11,36,5,38.6,26.3,0,3.5
1982,FEB,2,18,38,38,39,24.2,0,2.9
1982,FEB,3,5,30,28,38.7,25,0,3
1982,FEB,3,15,50,46,39.9,25,0,3.5
1982,FEB,3,21,5,44,39.5,24,0,3.1
1982,FEB,4,2,18,4,38.9,24.5,0,2.9
1982,FEB,4,4,30,12,34.8,23.2,0,4.1
1982,FEB,4,11,26,27,39.1,24.8,0,3.2
1982,FEB,4,12,21,18,39.7,24.3,0,3.2
1982,FEB,4,14,19,32,39.6,24,0,3.2
1982,FEB,4,20,19,39,37.3,22.4,0,3
1982,FEB,4,23,19,58,39.8,24.2,0,3.5
1982,FEB,5,12,57,29,38.7,24.6,0,3.2
1982,FEB,5,20,53,16,39.2,25.4,0,3.5
1982,FEB,5,21,45,19,40,24.4,0,3.6
1982,FEB,5,21,59,43,40,24.2,0,3.3
1982,FEB,6,18,58,36,35.4,23.5,0,3.7
1982,FEB,7,12,48,12,39.9,24.3,0,3.9
1982,FEB,7,14,45,41,38.2,21.6,0,3.2
1982,FEB,7,15,17,42,39.1,24.9,0,3.2
1982,FEB,7,19,54,28,38.3,21.7,0,4
1982,FEB,7,20,31,22,38.3,21.7,0,3.2
1982,FEB,7,20,46,49,38.2,21.7,0,3.3
1982,FEB,7,20,48,32,38.2,21.7,0,3.6
1982,FEB,8,3,54,41,34.1,23.6,0,4.2
1982,FEB,8,15,49,9,38.8,24.7,0,3
1982,FEB,8,19,58,33,38.3,23.4,0,2.8
1982,FEB,8,21,35,47,39.8,24.4,0,3.3
1982,FEB,9,2,44,24,39.7,24.1,0,4.5
1982,FEB,9,2,56,6,39.7,24.1,0,3.6
1982,FEB,9,5,6,43,38.8,24.3,0,2.9
1982,FEB,9,6,3,15,38.2,21.9,0,3.2
1982,FEB,9,17,0,16,39.9,24.8,0,3.3
1982,FEB,10,19,26,37,36.9,21.4,0,3.2
1982,FEB,10,23,14,47,38.4,22.3,0,2.9
1982,FEB,11,2,36,19,34.9,25.2,0,4.3
