YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LATITUDE,LONGITUDE,DEPTH,MAGNITUDE
1972,JAN,2,9,17,48,37.9,20.2,0,4
1972,JAN,3,13,49,51,39.2,24,0,3.1
1972,JAN,3,13,56,32,39.2,24,0,3.2
1972,JAN,4,11,49,23,39.2,24,0,2.9
1972,JAN,4,23,28,55,36.1,21.3,0,3.3
1972,JAN,5,18,15,33,39.2,24,0,3.3
1972,JAN,7,0,15,29,37.2,28.2,0,4.1
1972,JAN,7,7,59,58,39.3,21.1,0,3.4
1972,JAN,7,20,36,41,39,24.2,0,3.1
1972,JAN,7,23,11,8,39.2,21.9,0,3.1
1972,JAN,8,12,54,40,36.9,22.4,0,3.3
1972,JAN,9,6,16,3,38,22.9,0,3
1972,JAN,9,9,45,4,38.8,22.3,0,3.1
1972,JAN,10,3,37,22,36.8,25.9,0,3.4
1972,JAN,10,15,12,14,35.3,27.7,0,4.3
1972,JAN,10,18,36,8,39,22.9,0,3.4
1972,JAN,11,8,20,3,37.6,23.1,0,3.3
1972,JAN,11,17,16,48,37.7,25.4,0,3.1
1972,JAN,11,23,32,41,37.5,23.1,0,2.8
1972,JAN,12,13,51,21,35.1,23.5,50,4.6
1972,JAN,14,19,40,12.5,37.6,21,0,3.5
1972,JAN,16,2,47,25,38.3,25.8,0,3.3
1972,JAN,16,5,43,28,36.1,23.5,0,3.7
1972,JAN,17,5,54,23,35.5,26.6,0,4
1972,JAN,17,10,48,31,35.9,21.4,0,3.8
1972,JAN,18,1,40,42,39.1,21.6,0,3.2
1972,JAN,20,0,52,21,36.7,27,0,4.8
1972,JAN,20,2,15,7,36.7,26.9,0,4.3
1972,JAN,20,12,12,34,35.9,21.3,0,4
1972,JAN,21,4,29,16,36.7,27,0,3.7
1972,JAN,21,9,57,46,36.2,22,0,3.7
1972,JAN,22,13,59,58,37.9,25.2,0,3
1972,JAN,26,12,54,44,34.9,25.4,0,3.8
1972,JAN,30,17,3,32,39.2,23.6,0,3.2
1972,FEB,2,21,19,48,38.8,21.2,0,4.3
1972,FEB,4,18,57,2,36.1,27,0,4
1972,FEB,4,23,4,32,38.8,23.7,0,3.3
1972,FEB,7,20,6,7,38.6,23.1,0,2.8
1972,FEB,12,3,26,6,39.5,23,0,3
1972,FEB,12,9,14,58,38.8,22.5,0,3.4
1972,FEB,13,8,4,5,37.2,24.4,0,3.4
1972,FEB,13,11,27,42,36.5,24.1,0,4
1972,FEB,13,13,7,6,37.1,24.4,0,4.1
1972,FEB,13,14,52,31,36.6,24.2,0,3.5
1972,FEB,14,4,4,24,36.5,26.7,0,4.3
1972,FEB,14,13,32,53,36.6,21,0,3.6
1972,FEB,14,13,51,12,37.5,22.9,0,2.8
1972,FEB,15,12,33,50,37.2,24.4,0,3.9
1972,FEB,16,0,42,21,37.2,24.4,0,4
1972,FEB,16,2,56,21,37.1,24.4,0,3.5
1972,FEB,16,6,31,38,41,21.4,0,4.1
1972,FEB,16,9,42,11,37.2,24.4,0,3.1
1972,FEB,16,11,28,38,35.9,21.8,0,3.7
1972,FEB,16,12,48,29,38.4,25.5,0,3.8
1972,FEB,17,13,47,58,37.7,22.3,50,2.8
1972,FEB,17,15,3,2,37.7,22.3,50,2.8
