YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LATITUDE,LONGITUDE,DEPTH,MAGNITUDE
1965,JAN,7,10,22,17,36.5,26.5,0,5.3
1965,JAN,10,8,2,41,39.25,22.25,0,4.9
1965,JAN,12,17,26,1,37,22,0,4
1965,JAN,15,14,56,36,36.75,21.75,0,4.5
1965,FEB,9,20,38,46,37.75,20.5,0,5
1965,FEB,9,23,32,55,37.75,20.5,0,4.9
1965,MAR,2,22,0,15,38.5,27.5,0,5
1965,MAR,9,19,16,49,39,24,0,4.2
1965,MAR,9,20,14,29,39,24,0,4.4
1965,MAR,10,0,4,36,39,24,0,4.8
1965,MAR,10,21,50,20,39,24,0,4.8
1965,MAR,31,12,1,6,38.5,21.75,0,5.1
1965,APR,3,5,19,21,38.11,23.7,0,4.6
1965,MAY,13,21,9,16,39,20.5,0,4.2
1965,MAY,15,13,34,38,37.5,21.75,0,4
1965,JUL,6,6,22,39.6,38.4,22.3,0,4.1
1965,JUL,7,23,26,34,38.4,22.2,0,3.8
1965,JUL,16,13,54,27.7,38.5,23.25,0,3.3
1965,AUG,14,4,47,57,38.5,22,0,3.6
1965,AUG,26,8,59,34,38.5,22.25,0,3.4
1965,AUG,31,10,51,54,37.5,21.5,0,3.9
1965,SEP,2,5,29,27.5,39.7,27.1,0,4.2
1965,SEP,5,16,34,35,35.25,25.25,0,4.1
1965,SEP,5,20,26,8,38.5,24.5,0,3.2
1965,SEP,6,23,6,48.5,39.3,21.9,0,3.6
1965,SEP,8,1,22,26.5,36.25,21,0,4
1965,SEP,11,4,49,5.5,39.25,22,0,3.7
1965,SEP,14,8,15,5.5,37.3,21,0,3.8
1965,SEP,15,19,51,52,39,24.25,0,3.5
1965,SEP,19,14,3,27.2,38.8,27.9,0,4.3
1965,SEP,20,2,45,29,35.4,26.5,0,4.4
1965,SEP,23,1,59,5.5,37,22,0,3.6
1965,SEP,24,14,56,35,38.4,21.7,0,3.4
1965,SEP,25,22,34,33.5,39.3,23.9,0,3.7
1965,SEP,27,21,5,7,39.1,23.9,0,3.7
1965,SEP,30,19,37,40,38.9,27.9,0,4.3
1965,OCT,4,12,54,55.5,39.6,26.5,0,4.1
1965,OCT,7,5,0,39,37.9,22.1,0,3.3
1965,OCT,10,14,49,31.5,34.9,22.9,0,4.3
1965,OCT,10,19,17,29,35,25.5,0,4.3
1965,OCT,12,18,33,37.5,34.25,27,0,4.8
1965,OCT,18,14,32,44,39,27.8,0,4.6
1965,OCT,19,17,8,29.5,38.8,22.7,0,3.3
1965,OCT,19,18,53,47.5,38,20.5,0,4
1965,OCT,19,22,3,46.3,39.7,19.1,0,4.6
1965,OCT,21,18,29,3,38.25,24,0,2.8
1965,OCT,23,4,13,30.5,37.75,20.75,0,3.8
1965,OCT,23,19,32,40.5,40.2,23.3,0,3.7
1965,OCT,24,16,41,10,37.6,20.9,0,4.2
1965,OCT,24,22,21,7.5,39.9,19.7,0,4.5
1965,OCT,28,4,27,10.5,38.4,22.5,0,4.1
1965,OCT,28,14,39,38,40.9,20,0,4.6
1965,OCT,30,3,46,20,39,23.5,0,3.1
1965,OCT,30,4,47,10,39.1,23,0,3.3
1965,NOV,2,3,27,8.5,39.3,25.3,0,5.2
1965,NOV,4,10,29,45,37.8,20.5,0,4
1965,NOV,5,23,1,9,37.75,23.25,0,3.3
1965,NOV,5,23,14,26,36.2,22.1,0,3.8
1965,NOV,8,19,12,37,36,27,0,4
1965,NOV,9,23,28,55.5,36.5,23.2,0,3.1
1965,NOV,10,20,25,8.4,38.5,23.25,0,3.1
1965,NOV,20,19,58,3,39.8,22.3,0,4
1965,NOV,22,5,23,36.6,37.3,27,0,4.2
1965,NOV,26,9,3,51.2,39,24.2,0,4.4
1965,NOV,27,4,56,33,39,24.25,0,3.1
1965,NOV,27,8,6,6,39.2,24,0,3.7
1965,NOV,28,5,26,2,35.9,27.9,0,5.4
1965,NOV,30,10,54,36.5,37.7,22,0,3.8
1965,NOV,30,20,50,11.2,37.75,22.25,0,3.3
1965,DEC,1,14,53,58,38.3,23.6,0,2.9
1965,DEC,4,16,39,56.2,34.1,26.1,0,4.7
1965,DEC,6,21,29,37.8,34.4,27,0,4.3
1965,DEC,7,1,0,57,36.25,27,0,4.3
1965,DEC,7,8,25,3.2,35.6,27.5,0,4.6
1965,DEC,7,8,45,36.4,35.8,25.2,0,3.9
1965,DEC,8,11,22,5,37.3,28.5,0,4.5
1965,DEC,13,0,7,22.4,38.3,25.7,0,3.4
1965,DEC,13,11,19,50.7,38,24,0,2.7
1965,DEC,13,17,44,3.4,40.4,19.3,0,4.7
1965,DEC,16,12,32,47,35,23,0,4.3
1965,DEC,17,0,49,40.2,36.9,23.2,0,3.2
1965,DEC,20,0,8,11.6,40.1,24.8,0,5.9
1965,DEC,20,12,37,47.8,40,24.9,0,3.8
1965,DEC,20,20,6,22.3,40,25,0,3.7
1965,DEC,21,19,36,34.4,39.9,24.7,0,3.9
1965,DEC,22,8,43,44.5,37.1,28.1,0,4.5
1965,DEC,25,12,15,31.2,39.8,24.7,0,4.3
1965,DEC,25,15,10,30,37.2,20.8,0,4.1
1965,DEC,28,8,46,23.8,37.5,26.75,0,3.9
1965,DEC,30,10,4,21.2,36.8,23.4,0,3.2
1965,DEC,31,22,43,19.8,39.1,20.9,0,4.1
