YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LATITUDE,LONGITUDE,DEPTH,MAGNITUDE
2018,JAN,1,0,47,25.5,38.573,27.5061,100,3.3
2018,JAN,1,0,59,31.2,38.2083,22.6698,11,1.8
2018,JAN,1,2,17,30.5,35.8367,29.4128,17,2.8
2018,JAN,1,2,18,10.2,34.7328,24.3558,22,2.3
2018,JAN,1,2,24,21.9,37.3085,23.722,9,1.9
2018,JAN,1,4,37,49,38.9038,26.454,10,2.9
2018,JAN,1,4,48,25.1,38.018,22.1017,55,1.7
2018,JAN,1,5,9,0.1,41.5423,24.3515,7,1.6
2018,JAN,1,5,36,44.2,38.9085,20.3543,27,1.6
2018,JAN,1,6,15,42.1,39.356,20.7172,17,1
2018,JAN,1,8,28,30,38.2107,22.6633,13,1.8
2018,JAN,1,9,13,39.7,40.2482,25.1875,13,2
2018,JAN,1,9,21,50.9,39.5587,23.8207,20,2.2
2018,JAN,1,9,58,34.8,38.4233,26.7985,14,2.4
2018,JAN,1,10,28,30.5,38.2077,22.6602,15,1.9
2018,JAN,1,12,58,20,39.2582,22.7632,8,1.8
2018,JAN,1,13,56,27.5,39.9272,19.6377,11,3.3
2018,JAN,1,15,41,18.2,36.8665,22.878,11,1.8
2018,JAN,1,16,15,56.1,38.0828,23.4475,11,1.7
2018,JAN,1,16,22,47.1,37.0349,28.3844,10,2.8
2018,JAN,1,17,17,12.2,38.7424,20.5746,17,1.8
2018,JAN,1,18,8,42,39.066,27.6602,15,2.3
2018,JAN,1,18,10,48.8,38.8487,22.5632,10,1.7
2018,JAN,1,18,22,25.4,41.1952,22.8432,14,1.5
2018,JAN,1,20,21,48.7,39.7605,21.692,12,1.7
2018,JAN,1,20,33,22.4,41.2189,22.868,10,1.2
2018,JAN,1,21,39,10.2,38.692,24.0452,18,1.9
2018,JAN,1,21,42,28,38.5855,21.2697,19,1.6
2018,JAN,1,21,48,34,38.833,20.5173,19,1.6
2018,JAN,1,22,13,52.7,41.2065,22.869,8,4
2018,JAN,1,22,16,13.4,41.1997,22.866,8,3.7
2018,JAN,1,22,19,13.2,41.201,22.8647,5,3
2018,JAN,1,22,26,39.9,38.5725,21.2565,18,2
2018,JAN,1,22,45,30.1,41.2018,22.8543,8,1.8
2018,JAN,1,23,0,46.8,41.2068,22.8688,5,3.5
2018,JAN,1,23,38,52.6,41.1788,22.8897,14,1.5
2018,JAN,1,23,52,38.7,41.2008,22.8602,7,1.7
2018,JAN,2,2,40,16.4,41.1712,22.9168,13,1.8
2018,JAN,2,3,43,57.2,34.6337,23.5071,17,3.1
2018,JAN,2,4,24,17.4,41.1978,22.8653,14,4.8
2018,JAN,2,4,28,42.9,41.1908,22.8627,10,3.3
2018,JAN,2,4,36,16.3,41.1808,22.8467,10,1.6
2018,JAN,2,4,44,48.9,41.1978,22.8448,11,1.6
2018,JAN,2,4,58,27,38.16,23.262,10,1.7
2018,JAN,2,4,59,48.8,41.1965,22.8687,12,1.5
2018,JAN,2,5,6,4.2,41.1797,22.8637,11,1.3
2018,JAN,2,5,59,11.6,41.1957,22.86,11,1.5
2018,JAN,2,6,26,20.8,41.1988,22.8675,10,2.2
2018,JAN,2,8,40,56.7,38.118,23.5713,14,1.4
2018,JAN,2,9,32,10.3,37.8902,22.85,8,2.2
2018,JAN,2,10,7,50.7,41.1627,22.8823,11,1.7
2018,JAN,2,11,45,52.5,38.7433,21.535,55,2
2018,JAN,2,13,22,28.1,38.1712,22.811,14,1.8
2018,JAN,2,13,38,29.9,37.8928,20.2652,20,2.9
2018,JAN,2,13,54,12.8,38.3097,23.3583,11,2.3
2018,JAN,2,15,26,49.3,38.6573,22.5083,16,2
2018,JAN,2,15,40,15.3,41.1883,22.8605,11,2.5
2018,JAN,2,15,52,6.7,37.9668,20.8693,21,2.5
2018,JAN,2,17,28,9.2,40.1541,21.5121,12,2.7
2018,JAN,2,17,36,34.6,41.1948,22.8533,10,3.9
2018,JAN,2,17,59,7.1,41.2213,22.842,16,1.5
2018,JAN,2,18,5,0.7,40.1596,21.5195,10,1.8
2018,JAN,2,18,19,4.8,36.97,22.8862,7,2
2018,JAN,2,18,20,8.7,36.9725,22.8185,12,2
2018,JAN,2,18,34,41.9,36.9107,27.8658,17,2.5
2018,JAN,2,19,23,17.4,41.19,22.8775,9,2.3
2018,JAN,2,20,40,41.1,38.0393,20.1945,10,2.1
2018,JAN,2,21,23,29,36.9252,27.3585,14,3.3
2018,JAN,2,23,30,53.9,37.931,20.8502,24,1.9
2018,JAN,2,23,31,59.6,38.394,22.505,11,1.6
2018,JAN,3,0,47,11.9,38.9838,26.0682,11,2.9
2018,JAN,3,0,49,30.3,38.9925,26.0818,14,2.7
2018,JAN,3,0,52,52.5,38.9775,26.0923,14,2.6
2018,JAN,3,1,34,16.2,38.4091,20.5124,20,2.6
2018,JAN,3,1,40,47.5,38.9838,26.0503,12,2.2
2018,JAN,3,3,3,35.5,38.9487,23.3908,9,2.5
2018,JAN,3,3,24,29.8,37.888,22.8567,9,2.8
2018,JAN,3,5,4,14.1,38.2035,22.6397,11,2.4
2018,JAN,3,5,32,56.3,41.1968,22.879,11,2.3
2018,JAN,3,6,19,14.2,38.1357,23.1515,12,1.6
2018,JAN,3,8,54,49,40.48,21.6678,56,2.1
2018,JAN,3,13,53,12.3,37.2226,21.0324,6,2.4
2018,JAN,3,14,35,49,36.9919,20.56,6,3.2
2018,JAN,3,15,32,10.8,38.9362,26.307,10,1.9
2018,JAN,3,15,59,15.4,38.7985,24.7633,8,1.6
2018,JAN,3,20,53,37.1,36.972,22.8495,7,2.5
2018,JAN,3,21,17,24.5,39.3143,23.8882,9,1.9
2018,JAN,3,21,22,48,38.8577,26.4029,14,3.4
2018,JAN,3,21,45,4.3,36.9608,22.803,12,2
2018,JAN,3,21,45,55.7,36.9681,22.8268,9,2.3
2018,JAN,3,22,2,39.2,38.8376,26.4871,16,1.6
2018,JAN,3,22,15,12.9,34.7308,25.0152,6,4.1
2018,JAN,3,22,24,25.7,40.3546,25.7318,21,1.6
2018,JAN,3,23,24,31.2,40.3585,25.7527,17,1.2
2018,JAN,4,0,13,15.7,36.5482,22.8885,16,1.7
2018,JAN,4,0,15,17.2,38.0633,20.3432,7,3.5
2018,JAN,4,0,19,14.9,38.0178,21.9108,11,1.8
2018,JAN,4,0,41,52.3,38.0968,20.3632,11,2.5
2018,JAN,4,0,45,36.8,39.4821,20.972,19,1.7
2018,JAN,4,2,42,35,34.9607,24.5712,53,2.3
2018,JAN,4,3,45,18.7,38.6355,22.0197,12,2.2
2018,JAN,4,5,47,25,39.51,26.053,13,2.3
2018,JAN,4,6,17,3.5,39.5233,20.9777,18,1.7
2018,JAN,4,7,1,12.4,38.0191,21.8729,15,1.5
2018,JAN,4,7,4,42,39.4807,21.0052,11,1.3
2018,JAN,4,7,20,49.6,38.4127,22.4062,8,2
2018,JAN,4,10,45,51.9,35.7985,27.4202,12,3.2
2018,JAN,4,15,3,51.7,39.4435,22.9278,8,2.7
2018,JAN,4,16,9,22.4,40.0582,22.4338,14,2.1
2018,JAN,4,18,59,53.7,38.8005,21.9072,19,1.7
2018,JAN,4,19,3,51.8,41.1977,22.8312,8,2
2018,JAN,4,20,21,34.9,38.3792,22.423,9,2.1
2018,JAN,4,21,32,28.1,41.2848,23.3518,8,1.2
2018,JAN,4,22,30,5,38.4415,22.0532,12,1.5
2018,JAN,4,22,37,30.1,38.1497,22.702,17,1.7
2018,JAN,4,23,50,6.2,39.668,27.3072,11,2.1
2018,JAN,5,0,52,44.6,38.2497,22.0667,9,1.4
2018,JAN,5,1,37,34.6,36.4233,22.7363,9,2
2018,JAN,5,1,51,19.1,40.6769,20.5939,7,2.2
2018,JAN,5,1,52,37.6,38.4303,23.5218,11,1.8
2018,JAN,5,2,32,50.7,40.6522,20.6937,8,1.5
2018,JAN,5,3,6,13.9,41.2158,22.8392,8,3.5
2018,JAN,5,3,17,16.5,36.1932,28.1948,70,3.3
2018,JAN,5,3,26,40.7,41.2045,22.8142,7,1.4
2018,JAN,5,4,9,41.9,40.3336,23.7296,7,1.7
2018,JAN,5,8,49,44.7,40.9744,20.7248,2,2.2
2018,JAN,5,9,21,35.3,40.4085,21.8568,15,1.8
2018,JAN,5,9,34,52.5,36.9058,27.2128,13,2.9
2018,JAN,5,9,50,55.8,41.1923,22.8708,10,2.6
2018,JAN,5,10,29,0.3,38.8212,22.9972,8,2.4
2018,JAN,5,11,13,38.9,38.231,22.9315,13,1.4
2018,JAN,5,12,37,27.7,40.3408,24.0692,10,2.9
2018,JAN,5,12,58,2.8,36.3072,27.4315,83,3.5
2018,JAN,5,14,1,59,37.8005,21.0403,15,1.8
2018,JAN,5,17,22,54.3,38.8335,26.0423,11,2.4
2018,JAN,5,17,39,38.1,38.2622,20.3618,12,1.6
2018,JAN,5,18,16,16.1,40.3492,24.0562,8,2.1
2018,JAN,5,18,30,52.1,38.9082,21.1417,18,2.4
2018,JAN,5,18,39,7.3,38.826,26.0573,11,2.4
2018,JAN,5,18,39,59.9,38.8493,23.0002,10,2
2018,JAN,5,19,3,40,40.0693,22.4035,10,1.5
2018,JAN,5,19,3,54.8,37.8508,23.0152,14,1.4
2018,JAN,5,20,28,23.5,38.9723,26.1902,12,2
2018,JAN,5,20,57,12.1,39.3008,22.7994,30,1
2018,JAN,5,20,59,8.1,40.5148,23.4915,14,1
2018,JAN,5,21,47,16.7,38.7077,20.582,7,1.8
2018,JAN,5,21,49,18.9,38.2201,20.4277,15,2.1
2018,JAN,5,21,49,29.5,39.1287,24.2313,8,1.2
2018,JAN,5,21,52,7.1,39.1615,27.6732,13,2.4
2018,JAN,5,21,55,54.7,37.88,22.6258,16,1.3
2018,JAN,5,22,25,32,38.3417,22.5085,12,1.8
2018,JAN,5,23,7,16.8,34.9097,23.2448,46,3
2018,JAN,5,23,49,12.1,35.3558,23.3917,8,2.3
2018,JAN,5,23,51,31.3,40.3435,24.065,9,1.5
2018,JAN,5,23,51,35.2,34.8015,24.8733,22,1.3
2018,JAN,6,0,11,31.3,40.3287,24.039,8,1.6
2018,JAN,6,0,14,3.1,40.3393,24.059,9,1.9
2018,JAN,6,0,27,23.1,41.1807,22.8477,11,1.5
2018,JAN,6,0,29,51.3,38.2,20.7225,12,1.5
2018,JAN,6,0,41,48.8,38.401,21.9122,8,2.6
2018,JAN,6,3,52,6.3,34.6863,23.5673,14,2.3
2018,JAN,6,5,3,28.9,38.6257,23.387,10,2.8
2018,JAN,6,5,7,48.4,41.1998,22.8603,12,1.3
2018,JAN,6,5,28,2.2,35.301,27.5773,9,2.6
2018,JAN,6,5,46,24.1,39.7362,22.2267,11,2.4
2018,JAN,6,7,2,22.8,39.2892,24.0097,7,2.4
2018,JAN,6,7,50,48.6,38.6581,23.6343,18,1.2
2018,JAN,6,7,52,39.8,40.3483,24.0372,6,1.9
2018,JAN,6,8,0,43.8,39.4472,21.7477,17,1.5
2018,JAN,6,8,48,9.9,37.653,22.8035,74,1.8
2018,JAN,6,10,7,15.6,37.7972,21.2523,23,1.8
2018,JAN,6,10,43,43,36.9985,27.6823,18,2.6
2018,JAN,6,11,8,30.1,40.3497,24.0632,7,1.5
2018,JAN,6,12,31,58.6,34.866,23.1405,10,2.4
2018,JAN,6,14,2,57.1,38.9778,26.0872,12,2.3
2018,JAN,6,15,58,24.9,39.1097,24.2245,10,1.5
2018,JAN,6,17,22,7.9,38.3668,22.0705,9,1.1
2018,JAN,6,17,22,54.5,40.3382,24.062,8,1.4
