YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LATITUDE,LONGITUDE,DEPTH,MAGNITUDE
1981,JAN,1,1,8,10,39,25.4,0,3.2
1981,JAN,1,6,4,36,36.5,21.3,0,3.7
1981,JAN,1,8,10,6,36.8,21.4,0,3.8
1981,JAN,1,11,9,19,39.4,23.7,0,3.3
1981,JAN,3,15,13,1,38.5,26.3,0,3.5
1981,JAN,3,21,30,21,34.6,22.7,0,3.9
1981,JAN,6,8,42,5,36.8,24.5,0,2.9
1981,JAN,7,3,46,48,39.3,23.1,0,2.9
1981,JAN,7,20,37,20,34.7,25.4,0,4
1981,JAN,8,22,49,8,38,20.5,0,4.1
1981,JAN,9,19,6,24,38.3,22.2,0,3.1
1981,JAN,11,21,37,54,38.8,26,0,3.5
1981,JAN,12,17,20,44,38.5,22.2,0,3.2
1981,JAN,13,1,37,44,39.3,23.1,0,3
1981,JAN,13,17,13,0,38.6,25.5,0,3.2
1981,JAN,13,20,22,41,38.8,25.6,0,3.9
1981,JAN,13,20,43,25,38.7,25.6,0,3.2
1981,JAN,14,17,46,35,38.7,22.5,0,3.6
1981,JAN,15,16,39,42,34.6,24.1,0,4
1981,JAN,16,5,17,47,38.2,22.2,0,3
1981,JAN,16,15,2,56,39,20.1,0,3.9
1981,JAN,17,20,41,30,35.6,26.2,0,3.7
1981,JAN,17,23,15,15,39,23.2,0,2.9
1981,JAN,18,1,46,46,39.9,24.6,0,3.4
1981,JAN,18,9,59,40,38,20.3,0,3.7
1981,JAN,20,7,31,49,38.3,23.1,0,3.1
1981,JAN,20,7,53,14,36.9,21.6,0,3.4
1981,JAN,20,13,28,57,39.4,23.6,0,3.2
1981,JAN,20,15,17,48,38.3,22.2,0,3.2
1981,JAN,20,16,21,39,36.4,25.9,0,3.5
1981,JAN,20,19,1,13,36.5,25.9,0,3.4
1981,JAN,22,16,25,43,34.3,25.4,0,4.6
1981,JAN,25,4,26,46,36.2,27.4,0,4.1
1981,JAN,25,6,15,21,38.9,28,0,4.1
1981,JAN,28,16,8,28,38.1,23,0,2.8
1981,JAN,29,11,7,38,38.2,22.1,0,3.6
1981,JAN,30,4,20,45,39.3,23.1,0,3
1981,JAN,31,14,30,30,40.7,21.7,0,3.9
1981,JAN,31,21,36,48,39.4,26.5,0,3.5
1981,FEB,3,3,5,30,36.1,22.4,0,3.4
1981,FEB,3,9,10,57,38.7,25.4,0,3
1981,FEB,3,18,59,10,34.6,23.4,0,3.9
1981,FEB,4,8,16,10,37.1,21,0,3.6
1981,FEB,5,22,5,15,35.6,25.7,0,3.6
1981,FEB,6,8,36,59,38.6,25.4,0,3.1
1981,FEB,7,15,6,43,37.6,20.7,0,4.1
1981,FEB,7,15,24,39,37.6,20.8,0,4.3
1981,FEB,8,9,10,43,38.8,21,0,3.3
1981,FEB,8,9,26,38,38.7,21,0,3.6
1981,FEB,9,20,58,31,34,25.8,0,4.2
