YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LATITUDE,LONGITUDE,DEPTH,MAGNITUDE
1992,JAN,4,9,35,7.9,38.16,20.42,1,3.1
1992,JAN,5,23,47,51.5,36.29,21.66,12,3.6
1992,JAN,6,9,41,47.7,40.42,24.01,1,3.3
1992,JAN,6,18,22,9.1,36.87,21.58,1,3.6
1992,JAN,8,1,28,16.2,38.83,20.25,1,3.3
1992,JAN,8,5,20,49.3,38.22,20.34,1,3.1
1992,JAN,8,16,11,18,37.69,21.18,5,3.4
1992,JAN,8,16,33,17.4,37.89,21.36,4,2.9
1992,JAN,8,20,52,43.7,38.32,21.67,15,3
1992,JAN,8,22,32,33.6,41.86,19.81,5,3
1992,JAN,9,13,43,27.4,36.19,22.81,1,3.5
1992,JAN,9,13,45,24.4,36.22,22.85,1,4.5
1992,JAN,9,19,59,33.5,36.34,22.86,1,3.4
1992,JAN,9,20,11,50.7,38.76,20.43,1,2.7
1992,JAN,9,22,3,13.2,36.31,22.85,1,3.5
1992,JAN,9,22,35,0.1,36.22,22.84,1,3.5
1992,JAN,9,23,39,55,36.34,22.78,1,3
1992,JAN,10,1,12,39.7,36.34,22.94,1,3.5
1992,JAN,10,2,32,2.6,36.4,22.8,1,3
1992,JAN,10,2,53,1.3,36.28,22.91,1,3.2
1992,JAN,10,20,45,29.3,38.26,21.01,1,3.2
1992,JAN,11,0,42,16.5,38.05,23.08,36,2.8
1992,JAN,11,2,50,41.2,36.63,22.92,1,2.9
1992,JAN,11,10,57,43,35.92,22.64,1,3.6
1992,JAN,11,15,36,46.8,38.91,22.07,1,2.9
1992,JAN,11,19,10,3.1,35.9,22.57,1,3.3
1992,JAN,12,19,42,32.1,37.88,23.05,26,2.8
1992,JAN,12,23,33,12.3,36.5,25.39,12,3.8
1992,JAN,13,1,13,39.1,38.92,22.1,1,3.1
1992,JAN,13,1,18,34.8,38.95,22.15,19,3.1
1992,JAN,13,5,46,3,37.43,23.95,1,3
1992,JAN,13,20,33,13.5,38.6,27.05,1,3.8
1992,JAN,14,0,34,0.2,37.55,26.77,1,3.6
1992,JAN,14,3,33,57.5,37.84,21.07,37,3
1992,JAN,14,18,14,9.2,37.88,20.74,1,3.7
1992,JAN,16,12,32,36.5,36.38,28.89,23,4.2
1992,JAN,16,19,39,4.2,35.95,23.9,11,3.2
1992,JAN,17,6,27,21,40.61,22.77,1,3.3
1992,JAN,17,10,31,32.5,40.71,22.79,1,3.1
1992,JAN,17,10,44,10.4,38.73,20.71,1,3
1992,JAN,17,19,44,36.2,37.61,21.41,1,3
1992,JAN,18,16,26,31.2,38.38,22.61,33,2.7
1992,JAN,18,18,29,39.7,37.27,21.54,1,3
1992,JAN,19,3,32,21.8,37.33,21.62,1,3.2
1992,JAN,19,3,44,50.9,37.31,21.63,1,3
1992,JAN,19,18,53,54.2,37.1,20.96,1,3.4
1992,JAN,20,9,8,51.9,36.67,20.38,12,3.1
1992,JAN,20,12,16,50.8,37.49,21.62,1,3.2
1992,JAN,20,12,25,60,37.41,21.64,1,3.3
1992,JAN,20,12,34,15.3,37.49,21.93,1,3.1
1992,JAN,21,20,16,57.1,38.33,20.45,1,4
1992,JAN,21,21,38,29.8,37.43,21.73,10,3
1992,JAN,23,4,24,16.7,38.28,20.41,3,5
1992,JAN,23,4,35,3.2,38.26,20.46,1,3.1
1992,JAN,23,5,20,26.7,38.17,20.26,1,3.1
1992,JAN,23,5,49,9.7,38.31,20.3,1,3.4
1992,JAN,23,6,27,39.2,38.28,20.27,1,4.6
1992,JAN,23,6,42,4,38.31,20.4,1,3.5
1992,JAN,23,6,47,44.8,38.26,20.55,1,3.6
1992,JAN,23,7,7,11,38.34,20.44,1,3.2
1992,JAN,23,7,9,13.6,38.14,20.3,1,3.1
1992,JAN,23,8,38,57.5,38.17,20.31,1,3.2
1992,JAN,23,9,28,48.5,38.18,20.45,5,2.8
1992,JAN,23,10,23,9.1,38.13,20.42,1,2.8
1992,JAN,23,10,48,1.2,38.17,20.52,5,2.7
1992,JAN,23,11,2,30.6,38.12,20.38,1,3.1
1992,JAN,23,12,38,25.3,38.19,20.42,5,2.8
1992,JAN,23,14,42,22.6,38.26,20.3,1,3.7
1992,JAN,23,15,27,30.5,38.19,20.42,5,2.9
1992,JAN,23,20,56,25.2,38.34,20.29,1,3.6
1992,JAN,23,23,23,53,38.2,20.42,1,3.1
1992,JAN,23,23,46,59,38.22,20.5,1,3
1992,JAN,24,0,58,43.5,38.18,20.47,1,2.9
1992,JAN,24,3,11,4,38.24,20.25,1,2.9
1992,JAN,24,4,13,58.5,38.2,20.51,1,2.8
1992,JAN,24,5,3,32.9,38.25,20.23,1,3.1
1992,JAN,24,5,40,0.3,38.1,20.12,1,2.8
1992,JAN,24,16,18,11,37.04,22.07,79,3
1992,JAN,24,18,59,55,38.3,20.4,1,3.6
1992,JAN,24,19,48,32.8,38.28,20.47,1,2.8
1992,JAN,25,7,20,19.1,38.11,21.36,1,3
1992,JAN,25,12,6,32.3,38.16,20.47,1,3.3
1992,JAN,25,12,23,21.2,38.26,20.5,1,4
1992,JAN,25,13,30,13.2,38.09,20.29,1,2.9
1992,JAN,25,15,23,6.7,38.21,20.48,1,2.8
1992,JAN,25,16,51,49.6,38.26,20.28,1,3.7
1992,JAN,25,19,46,27.9,38.26,20.44,1,3.5
1992,JAN,25,19,58,51.8,38.21,20.48,2,2.9
1992,JAN,25,20,33,20.4,38.21,20.49,1,2.9
1992,JAN,25,22,34,30,41.71,22.72,1,3.8
1992,JAN,25,22,54,2.3,38.18,20.34,1,3
1992,JAN,26,0,12,20.4,38.21,20.26,1,3.5
1992,JAN,26,1,17,5.3,38.2,20.47,4,2.9
1992,JAN,26,1,53,31.5,38.35,20.34,1,3.3
1992,JAN,26,9,40,38.5,39.21,20.5,1,3.2
1992,JAN,26,17,54,4.6,38.34,20.42,1,3.3
1992,JAN,26,21,47,0.8,39.24,23.46,1,3.3
1992,JAN,26,21,59,23.6,39.26,23.48,1,3.2
1992,JAN,26,22,44,35.2,38.24,20.41,1,3
1992,JAN,26,23,24,56.8,37.33,21.75,1,3.2
1992,JAN,27,4,1,41.4,38.17,20.13,1,3.4
1992,JAN,28,5,46,38.2,37.25,21.08,1,3.7
1992,JAN,28,20,47,45.8,37.78,21.98,2,2.8
1992,JAN,28,22,55,11.6,37.36,21.71,1,3.2
1992,JAN,28,23,58,1.3,38.15,20.19,1,3.1
1992,JAN,29,9,37,56.5,36.21,22.39,1,3.6
1992,JAN,29,13,40,4.2,35.72,26.47,39,4.4
1992,JAN,29,18,14,24.9,38.89,22.32,21,3.4
1992,JAN,29,19,59,28.8,38.29,20.45,1,3.8
1992,JAN,30,7,53,55.7,39.69,19.68,5,3.1
1992,JAN,31,1,1,17.1,37.95,20.45,1,3.2
1992,JAN,31,15,48,47.3,38.17,20.39,1,3.1
1992,JAN,31,17,6,32.6,38.17,20.37,1,3
1992,JAN,31,23,44,24.2,38.21,20.37,1,3.1
1992,FEB,1,4,27,27.4,35.28,24.32,26,3.7
1992,FEB,1,8,55,48.6,38.26,20.42,1,3.6
1992,FEB,1,9,5,19.7,38.29,20.52,1,4
1992,FEB,1,14,9,6.2,38.28,20.54,1,3.6
1992,FEB,1,14,18,17.6,38.22,20.52,1,2.9
1992,FEB,1,19,6,55.9,38.19,20.56,1,3
1992,FEB,1,19,22,50.8,37.41,21.33,1,3.1
1992,FEB,2,9,0,38.6,38.24,20.48,1,3.5
1992,FEB,2,11,3,59.1,40.48,20.47,1,3
