YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LATITUDE,LONGITUDE,DEPTH,MAGNITUDE
1990,JAN,1,3,52,48.5,36.09,22.29,1,3.3
1990,JAN,2,8,2,0.4,38.55,24.48,6,2.7
1990,JAN,2,20,35,43.1,38.58,24.26,14,4.5
1990,JAN,2,20,41,26,38.53,24.42,20,2.8
1990,JAN,2,20,42,6.9,38.55,24.15,6,2.6
1990,JAN,2,20,43,9.5,38.46,24.42,38,2.7
1990,JAN,2,21,12,15.2,38.55,24.26,1,2.7
1990,JAN,2,21,46,49.5,36.08,27.14,21,3.8
1990,JAN,2,21,55,51.1,38.47,24.43,46,2.7
1990,JAN,2,23,24,33.4,36.61,25.63,7,3.9
1990,JAN,3,2,4,12.8,38.54,24.26,25,2.9
1990,JAN,3,2,36,26.8,38.51,23.9,12,2.5
1990,JAN,3,3,50,22,38.57,24.29,4,2.7
1990,JAN,3,8,58,18.7,37.82,23.94,1,2
1990,JAN,3,9,40,11.9,38.75,22.49,15,3.2
1990,JAN,3,9,43,57.2,38.52,24.54,15,2.9
1990,JAN,3,13,29,55,38.55,24.46,8,2.9
1990,JAN,5,0,29,50.5,38.38,22.03,3,3.3
1990,JAN,5,4,2,39.6,39.53,20.21,1,3.8
1990,JAN,5,11,47,27.4,38.29,25.07,1,3
1990,JAN,5,13,4,55.3,38.81,23.29,2,2.9
1990,JAN,5,20,38,0.4,39.86,23.38,3,3.1
1990,JAN,6,13,44,59.5,35.65,22.31,1,3.5
1990,JAN,6,17,32,41.5,38.59,24.28,1,2.7
1990,JAN,6,21,42,7.3,34.83,26.34,1,4.1
1990,JAN,6,23,34,4.3,38.06,24.09,1,2.5
1990,JAN,7,22,59,28.3,37.64,21.39,1,3
1990,JAN,8,2,42,29.5,34.44,26.36,25,3.9
1990,JAN,8,9,25,59.4,36.09,27.04,5,3.8
1990,JAN,8,10,28,45,36.12,27.11,7,4.1
1990,JAN,8,10,36,6.9,38.14,21.66,26,2.8
1990,JAN,8,14,30,13.9,36.08,27.17,8,3.9
1990,JAN,8,17,33,30.4,37.74,20.94,1,3
1990,JAN,8,18,4,1.6,37.71,23.28,48,3
1990,JAN,8,18,13,12.9,37.68,24,73,2.7
1990,JAN,8,20,32,2.4,36.07,27.14,25,4
1990,JAN,9,4,41,22.8,36.11,27.07,22,3.7
1990,JAN,9,12,28,30.8,36.81,21.66,28,3.5
1990,JAN,10,5,38,24.3,36.17,27.08,1,4.5
1990,JAN,10,6,37,25.8,36.18,27.21,5,3.9
1990,JAN,10,13,4,0.3,36.08,27.18,8,3.9
1990,JAN,11,20,37,23.4,36.13,27.29,1,3.9
1990,JAN,12,0,54,59.2,36.12,27.16,1,3.9
1990,JAN,12,7,7,59.9,35.33,26.23,1,3.6
1990,JAN,12,8,27,2.6,36.12,27.19,30,3.8
1990,JAN,12,8,55,44.3,36.16,27.15,11,3.8
1990,JAN,13,5,5,58.3,36.2,27.15,2,4.7
1990,JAN,13,5,11,9.4,36.02,27.18,1,3.9
1990,JAN,13,5,19,1.2,36.11,27.23,7,4
1990,JAN,13,7,4,15.2,36.15,27.16,6,3.8
1990,JAN,13,7,43,48.4,36.14,27.23,11,4
1990,JAN,13,8,16,26.7,36.16,27.25,1,3.3
